,Tweets,label
276,Unbelievable fascism!!! Dr. Rubina Vice President women wing South Punjab arrested from her hospital Razia Sultana Multan     ,political
277,"If someone asks, say Khan has come",political
278,Imran Khan reached Islamabad,political
279,Pakistan Tehreek-e-Insaf Social Media Head Balochistan Majid Khan Tajik has been illegally picked up from his house located on Double Road Quetta. Crossing the last line. ,political
280,"They are coming after Social Media Team now. After , they've picked up more with their phones & laptops. They will do all that work to find out how patriotic each & every member is. They won't find what they are looking for cuz it was never there! ",political
281,Dead pen is not the tool of this diggingWho cracks the roof of his own house ,political
282,"Where is the problem? The only problem is the fear of Imran Khan - he cannot win the election. If the election is held, Imran Khan will come with a two-thirds majority. Kashif Abbasi",political
283,"Over 740 unarmed PTI workers have been arrested from ICT, Lahore & across Punjab. These are poor ppl, many daily wage earners. Cabal of crooks has no respect for sanctity of Holy month of Ramazan when ppl want to have security to fast & pray. Demand immed release of our workers.",political
284, : Former Lead SMT Bahawalpur: arrested : Official Photographer of IK: arrested,political
285,I was almost the same age :) when I started the journey with Imran Khan - but not so talented - mashallah this kid won hearts - you are the leader - you took my place - very very high,political
286,"Thanks to the people of Lahore! Despite fasting, rain and all the oppression of the puppet caretaker government, you paid the debt of this land by holding a historic rally on the Minar Pakistan. The day is not far when the entire nation will be freed from these chains of imperialism. ",political
287,Public’s view from the Minar E Pakistan Jalsa! ,political
288,"It is appalling to see  and  relentlessly attacking and showing contempt towards the Chief Justice of Pakistan. This is an attack on the judiciary & the rule of law, and it must be condemned. The nation stands with the CJP U. A Bandial.",political
289,This is sheer terrorisation of PTI's social media teams under the wrongful assumption that our SMT will out of fear ditch PTI & IK.  Will not happen. Our brave & passionate SMT will continue to carry forward our narrative. ,political
290,"Freedom is a pillar of democracy, and it's something every American holds near and dear to our hearts. When countries like Pakistan, Iran, & Venezuela abuse and decimate those basic principles, we cannot stand by in silence. We must support those who seek freedom and peace.",political
291,"Dear residents of Lahore & nearby towns, you have seen the fascism and violation of constitution, it's time to rise up & be counted. Pakistanis across the globe are counting on you to show strength at Minar e Pakistan tomorrow at 9pm; let's defeat the fascists! ",political
292,Maybe you like former Pakistani PM Imran Khan or maybe you don't.  But the resolve and courage he displays in the face of such gangsters and thugs in power is refreshing to see.,political
293,"History-making Azadi Jalsa, God willing tomorrow after Namaz Taraweeh Minar Pakistan Lahore! ",political
294,Scenes of Chairman PTI Imran Khan's appearance in Lahore High Court today.VC:,political
295,Independent spectator/ correspondent vouches for peacefulness of PTI supporters and reported the aggression by the police & unknown persons in civil dresses today in Islamabad:  ,political
296,If anyone needs any proof that PTI workers have been peaceful throughout this whole movement and force has always been used by the authorities to suppress them for just expressing their support for Imran Khan. The world must see how the state is using force against its own people… Show more,political
297,"The government has come to know that if there are elections, they will lose - every survey is telling that PDM is losing elections. Habib Akram ",political
298,This is the time to stand with the under-attack Supreme Court of Pakistan by the fascist criminals and their handlers.Let’s all get together and lend our support and strengthen the Supreme Court and Chief Justice of Pakistan. ,political
299,"Rana Sana says either not Imran Khan or not us, you are a rogue? Are you doing politics or running a gang? The Supreme Court had rightly said that these are Sicilian mafia:- Fawad Chaudhry's strong reaction to Ran Sanaullah's threat.",political
300,"Awakened consciousness in the nation, which no one can imprison. ",political
301,Can’t get over the success Khan is going to have after this massive turnout from Lahoris! InshAllah ,political
302,The fascism that is being demonstrated in Pakistan today is with Kashmiris and Palestinians. The US military treats terrorists like this outside of their own country in the Guantanamo prison. | ,political
303,President Dr. Arif Alvi's letter to Shahbaz Sharif:,political
304,Teach the feet to the youth. Times have changed!,political
305,Another unjust arrest of PTI activist.  - Hoping  is released soon!,political
306,Imran Khan has become the antithesis of Pakistanis,political
307,Despicable enemyDr. Rubina vp women wing South Punjab was arrested from her hospital Razia Sultana Multan,political
308,"The police Osama Wajib Sattian, an orphan of Kotli Sattian, who used to sell vegetables in Khanna Bridge area, has also been arrested in a political case and sent to jail for 2 months under 3MPO.Prayers for this innocent family in Ramadan And for his family. The Day of Reckoning is near, God willing",political
