,Tweets,label
381,"The company you keep says a lot about you. Friends have a big influence over how you feel, think & behave. Beware the ones who will mould you to become like them. Some will control you till you mimic their behaviour. If you’re weak-willed, chances are you’ll succumb & cave in.",religious
382,"If you bear beautiful patience, no matter what the Almighty tests you with, the reward is beyond your imagination. There are blessings for your endurance, for accepting the outcome, no matter what He has chosen for you and above all, reward for having faith.",religious
383,People’s negativity towards you is often not about you. It’s usually their insecurities showing the ugly side. Take it in your stride. Learn to cast aside your anger and pray for them instead.,religious
384,You will stand. You will fall. You will rise again. Such are the challenges in life. Nothing lasts in this world. Forever is in Hereafter.,religious
385,"Don’t be consumed by materialism. The trouble is it's never enough. As a result, one can be easily controlled by those who are wealthy and have a lot to offer. Stop comparing yourself with others. Learn to be content and remember, material things will NOT make you content.",religious
386,"We tend to complain too much. Our job is too difficult. Our parents are too demanding. Our children are too mischievous. Chronic complaining never makes anything better, it saps your energy & the energy of those around you. Look for the positives. You’ll be a much happier person.",religious
387,"Some take care of their bodies so faithfully but neglect their souls, forgetting that they could die today or tomorrow. Don’t fall into this trap.",religious
388,"The truth is no matter how lonely you are, you’re never alone. The Almighty is always near. Very near. He knows what you’re going through. He is aware of everything. So when everyone has abandoned you,  seek comfort in Him, knowing that He is always there.",religious
389,Episode 11 of the  SeriesReconnecting with RevelationMufti Menk,religious
390,Episode 12 of the  SeriesReconnecting with RevelationMufti Menk,religious
391,"Do you feel that life is unfair & people are treating you badly? Well, remember, the Almighty knows the truth. Let people do what they will; you can’t control them. But the Lord of the Worlds is always in full control. Do your best & trust Him to protect you from them.",religious
